OID_;CID;RASTERVALU;OID_1;CID_1;RASTERVALU_1;OID_12;CID_12;RASTERVALU_12
;1;209;3580;1;2877;3580;1;333
;1;243;3581;1;2773;3581;1;333
;1;219;3582;1;2153;3582;1;333
;1;239;3583;1;2559;3583;1;332
;1;247;3584;1;2916;3584;1;332
;1;243;3585;1;2551;3585;1;332
;1;227;3586;1;2279;3586;1;333
;1;242;3587;1;1919;3587;1;333
;1;237;3588;1;2734;3588;1;321
;1;249;3589;1;1881;3589;1;212
;1;248;3590;1;1897;3590;1;333
;1;232;3591;1;2261;3591;1;333
;1;228;3592;1;2122;3592;1;332
;1;250;3593;1;1853;3593;1;112
;1;180;3594;1;1587;3594;1;321
;1;250;3595;1;1852;3595;1;212
;1;246;3596;1;1705;3596;1;333
;1;209;3597;1;1987;3597;1;324
;1;241;3598;1;3651;3598;1;332
;1;250;3599;1;1849;3599;1;411
;1;249;3600;1;2447;3600;1;333
;1;250;3601;1;1849;3601;1;411
;1;242;3602;1;3015;3602;1;333
;1;209;3603;1;3027;3603;1;332
;1;217;3604;1;1450;3604;1;321
;1;194;3605;1;1482;3605;1;324
;1;151;3606;1;2857;3606;1;332
;1;245;3607;1;2240;3607;1;321
;1;241;3608;1;2719;3608;1;333
;1;243;3609;1;1896;3609;1;333
;1;246;3610;1;2008;3610;1;243
;1;216;3611;1;2871;3611;1;332
;1;235;3612;1;2372;3612;1;321
;1;237;3613;1;1846;3613;1;333
;1;250;3614;1;1945;3614;1;321
;1;246;3615;1;2580;3615;1;333
;1;220;3616;1;2435;3616;1;333
;1;214;3617;1;2386;3617;1;321
;1;211;3618;1;2587;3618;1;321
;1;221;3619;1;2828;3619;1;332
;1;250;3620;1;1853;3620;1;243
;1;180;3621;1;2551;3621;1;333
;1;231;3622;1;2182;3622;1;321
;1;235;3623;1;2171;3623;1;333
;1;222;3624;1;1576;3624;1;321
;1;215;3625;1;3024;3625;1;321
;1;250;3626;1;1868;3626;1;243
;1;247;3627;1;2167;3627;1;333
;1;204;3628;1;2771;3628;1;333
;1;240;3629;1;2480;3629;1;333
;1;250;3630;1;1858;3630;1;242
;1;242;3631;1;2545;3631;1;332
;1;236;3632;1;2865;3632;1;332
;1;250;3633;1;1859;3633;1;212
;1;240;3634;1;3365;3634;1;332
;1;213;3635;1;2226;3635;1;332
;1;240;3636;1;2377;3636;1;333
;1;250;3637;1;1852;3637;1;411
;1;235;3638;1;2146;3638;1;333
;1;227;3639;1;2708;3639;1;333
;1;244;3640;1;1961;3640;1;321
;1;213;3641;1;3271;3641;1;332
;1;242;3642;1;2073;3642;1;333
;1;231;3643;1;2607;3643;1;332
;1;245;3644;1;3142;3644;1;333
;1;213;3645;1;2224;3645;1;321
;1;237;3646;1;2412;3646;1;333
;1;233;3647;1;2211;3647;1;333
;1;221;3648;1;2928;3648;1;332
;1;230;3649;1;2322;3649;1;333
;1;236;3650;1;2876;3650;1;332
;1;222;3651;1;1912;3651;1;333
;1;239;3652;1;2217;3652;1;332
;1;234;3653;1;2119;3653;1;321
;1;246;3654;1;2385;3654;1;332
;1;179;3655;1;1654;3655;1;332
;1;219;3656;1;1657;3656;1;324
;1;239;3657;1;2197;3657;1;321
;1;231;3658;1;2166;3658;1;333
;1;250;3659;1;1854;3659;1;231
;1;188;3660;1;2155;3660;1;321
;1;249;3661;1;2305;3661;1;333
;1;232;3662;1;2370;3662;1;333
;1;225;3663;1;2115;3663;1;333
;1;250;3664;1;1848;3664;1;212
;1;248;3665;1;2639;3665;1;321
;1;224;3666;1;2451;3666;1;333
;1;248;3667;1;1898;3667;1;243
;1;204;3668;1;2576;3668;1;332
;1;250;3669;1;1857;3669;1;212
;1;218;3670;1;2302;3670;1;321
;1;248;3671;1;2410;3671;1;333
;1;240;3672;1;2296;3672;1;321
;1;250;3673;1;1850;3673;1;411
;1;235;3674;1;2166;3674;1;333
;1;222;3675;1;1685;3675;1;332
;1;221;3676;1;2573;3676;1;332
;1;250;3677;1;1850;3677;1;411
;1;213;3678;1;3489;3678;1;332
;1;250;3679;1;1852;3679;1;231
;1;207;3680;1;2735;3680;1;332
;1;201;3681;1;3129;3681;1;332
;1;204;3682;1;2541;3682;1;321
;1;191;3683;1;2754;3683;1;332
;1;226;3684;1;3576;3684;1;332
;1;247;3685;1;2139;3685;1;321
;1;212;3686;1;1801;3686;1;333
;1;217;3687;1;2258;3687;1;333
;1;243;3688;1;2232;3688;1;321
;1;249;3689;1;2867;3689;1;321
;1;226;3690;1;2516;3690;1;321
;1;250;3691;1;1853;3691;1;243
;1;248;3692;1;1838;3692;1;324
;1;209;3693;1;2063;3693;1;332
;1;250;3694;1;1851;3694;1;411
;1;250;3695;1;1849;3695;1;411
;1;233;3696;1;2623;3696;1;321
;1;246;3697;1;2941;3697;1;333
;1;250;3698;1;1854;3698;1;212
;1;229;3699;1;2136;3699;1;333
;1;231;3700;1;2328;3700;1;321
;1;250;3701;1;1870;3701;1;243
;1;243;3702;1;2084;3702;1;333
;1;239;3703;1;1638;3703;1;333
;1;213;3704;1;1556;3704;1;332
;1;229;3705;1;2379;3705;1;321
;1;230;3706;1;2335;3706;1;333
;1;237;3707;1;1896;3707;1;321
;1;246;3708;1;2244;3708;1;321
;1;244;3709;1;1925;3709;1;321
;1;240;3710;1;2047;3710;1;333
;1;240;3711;1;2571;3711;1;332
;1;235;3712;1;2573;3712;1;333
;1;218;3713;1;2118;3713;1;333
;1;235;3714;1;1580;3714;1;321
;1;246;3715;1;1942;3715;1;321
;1;224;3716;1;1839;3716;1;324
;1;226;3717;1;2059;3717;1;332
;1;222;3718;1;2493;3718;1;333
;1;229;3719;1;2210;3719;1;321
;1;241;3720;1;1571;3720;1;324
;1;222;3721;1;2250;3721;1;321
;1;232;3722;1;1995;3722;1;333
;1;247;3723;1;2088;3723;1;333
;1;232;3724;1;2366;3724;1;333
;1;236;3725;1;2218;3725;1;333
;1;250;3726;1;1851;3726;1;411
;1;240;3727;1;3235;3727;1;332
;1;250;3728;1;1856;3728;1;243
;1;226;3729;1;1948;3729;1;333
;1;238;3730;1;2107;3730;1;321
;1;226;3731;1;3009;3731;1;321
;1;237;3732;1;2278;3732;1;333
;1;201;3733;1;2335;3733;1;333
;1;232;3734;1;2496;3734;1;332
;1;241;3735;1;3255;3735;1;321
;1;250;3736;1;1852;3736;1;411
;1;244;3737;1;2685;3737;1;333
;1;234;3738;1;2747;3738;1;332
;1;243;3739;1;2461;3739;1;333
;1;250;3740;1;1851;3740;1;212
;1;237;3741;1;2509;3741;1;333
;1;215;3742;1;2591;3742;1;333
;1;215;3743;1;2849;3743;1;321
;1;198;3744;1;2567;3744;1;332
;1;243;3745;1;2660;3745;1;333
;1;250;3746;1;1853;3746;1;243
;1;233;3747;1;2390;3747;1;321
;1;235;3748;1;2464;3748;1;333
;1;237;3749;1;2631;3749;1;321
;1;227;3750;1;2062;3750;1;333
;1;248;3751;1;2086;3751;1;333
;1;210;3752;1;2484;3752;1;332
;1;248;3753;1;2138;3753;1;321
;1;246;3754;1;2634;3754;1;333
;1;224;3755;1;2936;3755;1;332
;1;230;3756;1;1769;3756;1;321
;1;231;3757;1;1894;3757;1;332
;1;241;3758;1;2315;3758;1;333
;1;238;3759;1;2599;3759;1;321
;1;250;3760;1;1849;3760;1;212
;1;229;3761;1;1893;3761;1;324
;1;244;3762;1;1948;3762;1;333
;1;170;3763;1;3186;3763;1;332
;1;246;3764;1;2777;3764;1;333
;1;208;3765;1;2410;3765;1;333
;1;227;3766;1;1460;3766;1;324
;1;216;3767;1;2982;3767;1;333
;1;170;3768;1;2407;3768;1;332
;1;235;3769;1;1893;3769;1;332
;1;239;3770;1;2843;3770;1;333
;1;225;3771;1;2580;3771;1;321
;1;213;3772;1;2235;3772;1;333
;1;194;3773;1;1888;3773;1;333
;1;237;3774;1;2132;3774;1;333
;1;231;3775;1;2129;3775;1;321
;1;250;3776;1;2616;3776;1;333
;1;250;3777;1;1892;3777;1;212
;1;212;3778;1;2460;3778;1;
;1;233;3779;1;3528;3779;1;332
;1;250;3780;1;1850;3780;1;411
;1;236;3781;1;1518;3781;1;311
;1;243;3782;1;2468;3782;1;321
;1;244;3783;1;2008;3783;1;333
;1;204;3784;1;3195;3784;1;332
;1;229;3785;1;2290;3785;1;333
;1;244;3786;1;2511;3786;1;321
;1;232;3787;1;2132;3787;1;321
;1;250;3788;1;1858;3788;1;212
;1;245;3789;1;2278;3789;1;333
;1;249;3790;1;1875;3790;1;212
;1;223;3791;1;1980;3791;1;332
;1;243;3792;1;2010;3792;1;321
;1;241;3793;1;1975;3793;1;324
;1;193;3794;1;2554;3794;1;332
;1;250;3795;1;1851;3795;1;411
;1;224;3796;1;2130;3796;1;332
;1;245;3797;1;2139;3797;1;333
;1;250;3798;1;1854;3798;1;212
;1;241;3799;1;2031;3799;1;333
;1;193;3800;1;1884;3800;1;324
;1;234;3801;1;2028;3801;1;333
;1;230;3802;1;2052;3802;1;333
;1;250;3803;1;1849;3803;1;211
;1;243;3804;1;2560;3804;1;321
;1;249;3805;1;2778;3805;1;321
;1;229;3806;1;3013;3806;1;332
;1;232;3807;1;2388;3807;1;321
;1;247;3808;1;2175;3808;1;321
;1;248;3809;1;2704;3809;1;333
;1;229;3810;1;2572;3810;1;321
;1;198;3811;1;2801;3811;1;332
;1;234;3812;1;2467;3812;1;333
;1;250;3813;1;1849;3813;1;411
;1;192;3814;1;2445;3814;1;333
;1;235;3815;1;2860;3815;1;332
;1;186;3816;1;2575;3816;1;332
;1;229;3817;1;2452;3817;1;332
;1;235;3818;1;2913;3818;1;332
;1;237;3819;1;2243;3819;1;321
;1;231;3820;1;2446;3820;1;333
;1;216;3821;1;2557;3821;1;321
;1;240;3822;1;2773;3822;1;321
;1;249;3823;1;1858;3823;1;243
;1;224;3824;1;2403;3824;1;333
;1;233;3825;1;2234;3825;1;333
;1;213;3826;1;2634;3826;1;333
;1;202;3827;1;2970;3827;1;333
;1;250;3828;1;1873;3828;1;242
;1;217;3829;1;1586;3829;1;332
;1;242;3830;1;2028;3830;1;333
;1;250;3831;1;1851;3831;1;212
;1;233;3832;1;3249;3832;1;333
;1;203;3833;1;2675;3833;1;321
;1;191;3834;1;2524;3834;1;332
;1;250;3835;1;1849;3835;1;411
;1;226;3836;1;3027;3836;1;333
;1;250;3837;1;1871;3837;1;243
;1;230;3838;1;3203;3838;1;321
;1;211;3839;1;2727;3839;1;332
;1;241;3840;1;3105;3840;1;332
;1;250;3841;1;1852;3841;1;212
;1;234;3842;1;1694;3842;1;324
;1;245;3843;1;2044;3843;1;321
;1;240;3844;1;2253;3844;1;321
;1;240;3845;1;2192;3845;1;231
;1;236;3846;1;2808;3846;1;321
;1;229;3847;1;3162;3847;1;333
;1;238;3848;1;2576;3848;1;321
;1;203;3849;1;3509;3849;1;332
;1;207;3850;1;2848;3850;1;332
;1;250;3851;1;1864;3851;1;242
;1;208;3852;1;1839;3852;1;321
;1;234;3853;1;2425;3853;1;333
;1;218;3854;1;2009;3854;1;332
;1;250;3855;1;1905;3855;1;243
;1;228;3856;1;2031;3856;1;321
;1;250;3857;1;1853;3857;1;411
;1;230;3858;1;2275;3858;1;333
;1;236;3859;1;2052;3859;1;333
;1;162;3860;1;2498;3860;1;332
;1;215;3861;1;2753;3861;1;321
;1;250;3862;1;1853;3862;1;411
;1;205;3863;1;1687;3863;1;321
;1;245;3864;1;1710;3864;1;333
;1;248;3865;1;2699;3865;1;332
;1;246;3866;1;2254;3866;1;333
;1;250;3867;1;1904;3867;1;212
;1;250;3868;1;1849;3868;1;411
;1;244;3869;1;1947;3869;1;321
;1;231;3870;1;2397;3870;1;333
;1;215;3871;1;1810;3871;1;321
;1;191;3872;1;2764;3872;1;332
;1;247;3873;1;2613;3873;1;321
;1;236;3874;1;2363;3874;1;321
;1;250;3875;1;1858;3875;1;211
;1;245;3876;1;1487;3876;1;311
;1;250;3877;1;1864;3877;1;212
;1;231;3878;1;1932;3878;1;321
;1;227;3879;1;3128;3879;1;332
;1;205;3880;1;2101;3880;1;332
;1;250;3881;1;1280;3881;1;243
;1;232;3882;1;2462;3882;1;321
;1;243;3883;1;3155;3883;1;333
;1;249;3884;1;1902;3884;1;212
;1;164;3885;1;2049;3885;1;332
;1;250;3886;1;1853;3886;1;212
;1;248;3887;1;2499;3887;1;321
;1;215;3888;1;2387;3888;1;333
;1;249;3889;1;2377;3889;1;333
;1;250;3890;1;1862;3890;1;212
;1;245;3891;1;3139;3891;1;333
;1;215;3892;1;2410;3892;1;332
;1;210;3893;1;3005;3893;1;333
;1;229;3894;1;3098;3894;1;332
;1;238;3895;1;2002;3895;1;321
;1;248;3896;1;1923;3896;1;212
;1;233;3897;1;2878;3897;1;332
;1;249;3898;1;2078;3898;1;333
;1;245;3899;1;2245;3899;1;333
;1;230;3900;1;2168;3900;1;321
;1;250;3901;1;1849;3901;1;411
;1;240;3902;1;2320;3902;1;333
;1;243;3903;1;2010;3903;1;321
;1;220;3904;1;2179;3904;1;333
;1;250;3905;1;1850;3905;1;212
;1;206;3906;1;1987;3906;1;333
;1;228;3907;1;1807;3907;1;324
;1;250;3908;1;1885;3908;1;212
;1;218;3909;1;2099;3909;1;333
;1;221;3910;1;2116;3910;1;333
;1;250;3911;1;1851;3911;1;411
;1;219;3912;1;2709;3912;1;332
;1;235;3913;1;2192;3913;1;321
;1;204;3914;1;2602;3914;1;333
;1;234;3915;1;2138;3915;1;333
;1;217;3916;1;2104;3916;1;321
;1;206;3917;1;1688;3917;1;333
;1;223;3918;1;2301;3918;1;333
;1;242;3919;1;2262;3919;1;333
;1;250;3920;1;1867;3920;1;212
;1;248;3921;1;1536;3921;1;243
;1;250;3922;1;1850;3922;1;212
;1;250;3923;1;1851;3923;1;212
;1;250;3924;1;1848;3924;1;212
;1;233;3925;1;2847;3925;1;333
;1;250;3926;1;1855;3926;1;242
;1;242;3927;1;2095;3927;1;333
;1;221;3928;1;2366;3928;1;321
;1;206;3929;1;2836;3929;1;332
;1;247;3930;1;1878;3930;1;333
;1;222;3931;1;2254;3931;1;333
;1;250;3932;1;1850;3932;1;212
;1;250;3933;1;1847;3933;1;411
;1;223;3934;1;2527;3934;1;332
;1;199;3935;1;2655;3935;1;321
;1;249;3936;1;2110;3936;1;332
;1;236;3937;1;2752;3937;1;333
;1;226;3938;1;2213;3938;1;321
;1;220;3939;1;2401;3939;1;321
;1;224;3940;1;2726;3940;1;332
;1;227;3941;1;2503;3941;1;332
;1;216;3942;1;2371;3942;1;333
;1;250;3943;1;1848;3943;1;242
;1;194;3944;1;1982;3944;1;311
;1;247;3945;1;1970;3945;1;243
;1;177;3946;1;2818;3946;1;332
;1;240;3947;1;1895;3947;1;243
;1;218;3948;1;3489;3948;1;332
;1;220;3949;1;2227;3949;1;333
;1;207;3950;1;2313;3950;1;332
;1;246;3951;1;1864;3951;1;243
;1;194;3952;1;2105;3952;1;321
;1;223;3953;1;1937;3953;1;324
;1;220;3954;1;3049;3954;1;332
;1;236;3955;1;1593;3955;1;324
;1;250;3956;1;1857;3956;1;212
;1;250;3957;1;1850;3957;1;231
;1;240;3958;1;2428;3958;1;333
;1;196;3959;1;1552;3959;1;324
;1;241;3960;1;2428;3960;1;321
;1;250;3961;1;1858;3961;1;212
;1;190;3962;1;1333;3962;1;321
;1;211;3963;1;2942;3963;1;332
;1;250;3964;1;1878;3964;1;212
;1;249;3965;1;1904;3965;1;243
;1;244;3966;1;2560;3966;1;321
;1;147;3967;1;2051;3967;1;311
;1;250;3968;1;1851;3968;1;411
;1;236;3969;1;1829;3969;1;324
;1;126;3970;1;2140;3970;1;311
;1;250;3971;1;1853;3971;1;212
;1;245;3972;1;2553;3972;1;333
;1;224;3973;1;2809;3973;1;321
;1;250;3974;1;1870;3974;1;243
;1;250;3975;1;1849;3975;1;411
;1;239;3976;1;1959;3976;1;333
;1;236;3977;1;1525;3977;1;324
;1;232;3978;1;2093;3978;1;333
;1;247;3979;1;2225;3979;1;333
;1;236;3980;1;2601;3980;1;333
;1;235;3981;1;2789;3981;1;321
;1;246;3982;1;1933;3982;1;321
;1;250;3983;1;1848;3983;1;411
;1;244;3984;1;2718;3984;1;333
;1;221;3985;1;2437;3985;1;321
;1;218;3986;1;2093;3986;1;333
;1;250;3987;1;1851;3987;1;212
;1;213;3988;1;3373;3988;1;332
;1;238;3989;1;2385;3989;1;333
;1;235;3990;1;2973;3990;1;321
;1;201;3991;1;2151;3991;1;332
;1;250;3992;1;1865;3992;1;212
;1;231;3993;1;2706;3993;1;332
;1;238;3994;1;2721;3994;1;332
;1;232;3995;1;3061;3995;1;321
;1;217;3996;1;2152;3996;1;333
;1;207;3997;1;1722;3997;1;324
;1;223;3998;1;2020;3998;1;333
;1;247;3999;1;2067;3999;1;333
;1;224;4000;1;2515;4000;1;321
;1;250;4001;1;1849;4001;1;212
;1;195;4002;1;3539;4002;1;332
;1;240;4003;1;2919;4003;1;321
;1;223;4004;1;2351;4004;1;321
;1;218;4005;1;2840;4005;1;321
;1;235;4006;1;2480;4006;1;333
;1;239;4007;1;2846;4007;1;321
;1;195;4008;1;2269;4008;1;321
;1;219;4009;1;2110;4009;1;333
;1;243;4010;1;2273;4010;1;333
;1;229;4011;1;2184;4011;1;333
;1;239;4012;1;3584;4012;1;332
;1;221;4013;1;3336;4013;1;
;1;232;4014;1;2372;4014;1;333
;1;236;4015;1;3134;4015;1;321
;1;247;4016;1;2313;4016;1;333
;1;208;4017;1;1903;4017;1;321
;1;237;4018;1;2397;4018;1;333
;1;250;4019;1;1851;4019;1;411
;1;214;4020;1;2011;4020;1;324
;1;220;4021;1;1889;4021;1;333
;1;231;4022;1;1879;4022;1;321
;1;238;4023;1;2005;4023;1;333
;1;250;4024;1;1850;4024;1;411
;1;236;4025;1;2099;4025;1;333
;1;247;4026;1;2487;4026;1;333
;1;233;4027;1;3663;4027;1;332
;1;239;4028;1;1936;4028;1;333
;1;237;4029;1;2164;4029;1;321
;1;217;4030;1;2468;4030;1;332
;1;217;4031;1;2086;4031;1;333
;1;249;4032;1;1946;4032;1;212
;1;221;4033;1;2303;4033;1;332
;1;208;4034;1;2570;4034;1;333
;1;248;4035;1;2416;4035;1;333
;1;237;4036;1;2266;4036;1;333
;1;242;4037;1;2956;4037;1;333
;1;250;4038;1;1854;4038;1;212
;1;240;4039;1;3150;4039;1;321
;1;216;4040;1;1975;4040;1;321
;1;214;4041;1;3487;4041;1;332
;1;241;4042;1;2477;4042;1;332
;1;217;4043;1;1693;4043;1;324
;1;219;4044;1;2563;4044;1;333
;1;250;4045;1;1851;4045;1;411
;1;250;4046;1;1858;4046;1;243
;1;212;4047;1;2645;4047;1;332
;1;233;4048;1;2013;4048;1;333
;1;243;4049;1;1198;4049;1;332
;1;246;4050;1;1931;4050;1;321
;1;232;4051;1;1512;4051;1;321
;1;250;4052;1;1912;4052;1;212
;1;198;4053;1;2109;4053;1;333
;1;247;4054;1;2620;4054;1;332
;1;238;4055;1;2715;4055;1;321
;1;250;4056;1;1858;4056;1;211
;1;234;4057;1;1612;4057;1;332
;1;242;4058;1;2079;4058;1;333
;1;250;4059;1;1855;4059;1;112
;1;226;4060;1;2779;4060;1;321
;1;168;4061;1;3158;4061;1;332
;1;232;4062;1;2429;4062;1;333
;1;249;4063;1;1906;4063;1;212
;1;223;4064;1;3094;4064;1;321
;1;233;4065;1;2756;4065;1;332
;1;249;4066;1;2413;4066;1;321
;1;198;4067;1;1837;4067;1;324
;1;209;4068;1;2104;4068;1;333
;1;247;4069;1;2369;4069;1;333
;1;250;4070;1;1851;4070;1;212
;1;250;4071;1;1877;4071;1;212
;1;250;4072;1;1857;4072;1;212
;1;250;4073;1;2769;4073;1;321
;1;213;4074;1;2163;4074;1;333
;1;245;4075;1;1876;4075;1;243
;1;229;4076;1;1892;4076;1;333
;1;236;4077;1;2031;4077;1;333
;1;226;4078;1;1967;4078;1;324
;1;200;4079;1;2356;4079;1;333
;1;205;4080;1;2234;4080;1;333
;1;243;4081;1;1928;4081;1;333
;1;181;4082;1;2156;4082;1;333
;1;246;4083;1;2526;4083;1;333
;1;227;4084;1;2041;4084;1;333
;1;250;4085;1;1850;4085;1;212
;1;243;4086;1;1424;4086;1;243
;1;196;4087;1;3005;4087;1;332
;1;231;4088;1;1960;4088;1;333
;1;212;4089;1;2336;4089;1;333
;1;248;4090;1;2024;4090;1;231
;1;245;4091;1;2390;4091;1;333
;1;233;4092;1;2087;4092;1;333
;1;229;4093;1;2733;4093;1;321
;1;242;4094;1;2094;4094;1;333
;1;245;4095;1;2851;4095;1;333
;1;229;4096;1;2432;4096;1;333
;1;204;4097;1;2802;4097;1;333
;1;211;4098;1;1674;4098;1;333
;1;221;4099;1;2534;4099;1;321
;1;250;4100;1;1855;4100;1;212
;1;237;4101;1;2661;4101;1;321
;1;245;4102;1;2089;4102;1;321
;1;248;4103;1;1955;4103;1;333
;1;243;4104;1;2637;4104;1;333
;1;247;4105;1;2518;4105;1;333
;1;250;4106;1;1866;4106;1;212
;1;241;4107;1;2233;4107;1;332
;1;236;4108;1;2152;4108;1;333
;1;212;4109;1;2568;4109;1;333
;1;250;4110;1;1853;4110;1;242
;1;224;4111;1;1785;4111;1;324
;1;250;4112;1;1849;4112;1;411
;1;195;4113;1;2255;4113;1;332
;1;250;4114;1;1850;4114;1;211
;1;249;4115;1;1866;4115;1;243
;1;250;4116;1;1852;4116;1;411
;1;249;4117;1;1905;4117;1;212
;1;230;4118;1;1554;4118;1;332
;1;236;4119;1;2183;4119;1;321
;1;246;4120;1;2443;4120;1;333
;1;240;4121;1;2305;4121;1;333
;1;250;4122;1;1851;4122;1;212
;1;233;4123;1;2170;4123;1;333
;1;218;4124;1;2551;4124;1;321
;1;250;4125;1;1891;4125;1;112
;1;240;4126;1;1970;4126;1;333
;1;241;4127;1;2544;4127;1;321
;1;250;4128;1;1847;4128;1;411
;1;208;4129;1;2398;4129;1;333
;1;226;4130;1;2127;4130;1;333
;1;232;4131;1;1447;4131;1;321
;1;250;4132;1;1845;4132;1;211
;1;250;4133;1;1852;4133;1;212
;1;250;4134;1;1852;4134;1;411
;1;208;4135;1;2888;4135;1;333
;1;250;4136;1;1870;4136;1;212
;1;250;4137;1;1854;4137;1;243
;1;250;4138;1;1886;4138;1;212
;1;235;4139;1;2341;4139;1;332
;1;250;4140;1;1847;4140;1;411
;1;250;4141;1;1850;4141;1;411
;1;250;4142;1;1852;4142;1;411
;1;244;4143;1;2191;4143;1;321
;1;227;4144;1;3114;4144;1;332
;1;235;4145;1;3166;4145;1;332
;1;250;4146;1;1857;4146;1;212
;1;247;4147;1;3567;4147;1;332
;1;216;4148;1;2775;4148;1;332
;1;237;4149;1;2358;4149;1;321
;1;250;4150;1;1870;4150;1;212
;1;212;4151;1;2246;4151;1;333
;1;248;4152;1;2532;4152;1;321
;1;228;4153;1;3303;4153;1;332
;1;250;4154;1;1874;4154;1;243
;1;192;4155;1;2976;4155;1;332
;1;231;4156;1;2272;4156;1;333
;1;250;4157;1;1850;4157;1;211
;1;244;4158;1;2061;4158;1;333
;1;213;4159;1;2960;4159;1;332
;1;213;4160;1;1933;4160;1;333
;1;238;4161;1;2203;4161;1;333
;1;245;4162;1;3177;4162;1;321
;1;228;4163;1;2005;4163;1;321
;1;244;4164;1;3396;4164;1;332
;1;250;4165;1;1850;4165;1;212
;1;232;4166;1;2523;4166;1;332
;1;220;4167;1;2529;4167;1;321
;1;249;4168;1;2178;4168;1;321
;1;206;4169;1;1948;4169;1;333
;1;154;4170;1;1960;4170;1;
;1;209;4171;1;2530;4171;1;333
;1;228;4172;1;2530;4172;1;321
;1;223;4173;1;2591;4173;1;333
;1;234;4174;1;2326;4174;1;321
;1;250;4175;1;1847;4175;1;211
;1;229;4176;1;3090;4176;1;332
;1;208;4177;1;2031;4177;1;321
;1;250;4178;1;1851;4178;1;411
;1;249;4179;1;1913;4179;1;212
;1;234;4180;1;2644;4180;1;333
;1;245;4181;1;1874;4181;1;243
;1;224;4182;1;1823;4182;1;321
;1;246;4183;1;2153;4183;1;333
;1;209;4184;1;2042;4184;1;324
;1;229;4185;1;2024;4185;1;321
;1;235;4186;1;2927;4186;1;332
;1;200;4187;1;1875;4187;1;333
;1;229;4188;1;1375;4188;1;321
;1;237;4189;1;2551;4189;1;321
;1;225;4190;1;1849;4190;1;333
;1;234;4191;1;2052;4191;1;321
;1;232;4192;1;2066;4192;1;321
;1;248;4193;1;2698;4193;1;321
;1;215;4194;1;2090;4194;1;333
;1;240;4195;1;3250;4195;1;333
;1;241;4196;1;1703;4196;1;324
;1;211;4197;1;3074;4197;1;333
;1;191;4198;1;2372;4198;1;332
;1;197;4199;1;2140;4199;1;333
;1;250;4200;1;1882;4200;1;243
;1;214;4201;1;2943;4201;1;332
;1;188;4202;1;2546;4202;1;332
;1;248;4203;1;1981;4203;1;333
;1;242;4204;1;2248;4204;1;333
;1;224;4205;1;2585;4205;1;332
;1;250;4206;1;1886;4206;1;212
;1;200;4207;1;2867;4207;1;332
;1;241;4208;1;2031;4208;1;321
;1;246;4209;1;1953;4209;1;321
;1;218;4210;1;2525;4210;1;321
;1;250;4211;1;1852;4211;1;211
;1;250;4212;1;1849;4212;1;411
;1;205;4213;1;1878;4213;1;332
;1;232;4214;1;2136;4214;1;333
;1;206;4215;1;2150;4215;1;333
;1;235;4216;1;2268;4216;1;333
;1;248;4217;1;2501;4217;1;332
;1;212;4218;1;2737;4218;1;332
;1;250;4219;1;1863;4219;1;411
;1;246;4220;1;1678;4220;1;243
;1;200;4221;1;2641;4221;1;332
;1;212;4222;1;2578;4222;1;321
;1;234;4223;1;2145;4223;1;321
;1;229;4224;1;2074;4224;1;333
;1;224;4225;1;2591;4225;1;332
;1;243;4226;1;2226;4226;1;333
;1;237;4227;1;2099;4227;1;332
;1;232;4228;1;2081;4228;1;333
;1;229;4229;1;2119;4229;1;333
;1;250;4230;1;1851;4230;1;212
;1;240;4231;1;1556;4231;1;332
;1;171;4232;1;2859;4232;1;332
;1;166;4233;1;2769;4233;1;332
;1;231;4234;1;1868;4234;1;324
;1;219;4235;1;2390;4235;1;332
;1;216;4236;1;2971;4236;1;333
;1;225;4237;1;1869;4237;1;321
;1;215;4238;1;2617;4238;1;333
;1;232;4239;1;2369;4239;1;321
;1;249;4240;1;2528;4240;1;333
;1;240;4241;1;1852;4241;1;333
;1;247;4242;1;2307;4242;1;333
;1;202;4243;1;2514;4243;1;321
;1;245;4244;1;3126;4244;1;333
;1;248;4245;1;1789;4245;1;333
;1;249;4246;1;1865;4246;1;243
;1;241;4247;1;2525;4247;1;332
;1;194;4248;1;1414;4248;1;321
;1;250;4249;1;2197;4249;1;333
;1;224;4250;1;2116;4250;1;332
;1;190;4251;1;2826;4251;1;332
;1;236;4252;1;2086;4252;1;321
;1;231;4253;1;3219;4253;1;321
;1;249;4254;1;2191;4254;1;333
;1;242;4255;1;2243;4255;1;321
;1;210;4256;1;2858;4256;1;332
;1;242;4257;1;2368;4257;1;332
;1;192;4258;1;2679;4258;1;332
;1;250;4259;1;1849;4259;1;212
;1;197;4260;1;2654;4260;1;332
;1;250;4261;1;1852;4261;1;212
;1;250;4262;1;1897;4262;1;212
;1;245;4263;1;2875;4263;1;333
;1;244;4264;1;2833;4264;1;333
;1;218;4265;1;2313;4265;1;321
;1;246;4266;1;2546;4266;1;333
;1;250;4267;1;1853;4267;1;411
;1;229;4268;1;2177;4268;1;333
;1;250;4269;1;1857;4269;1;212
;1;207;4270;1;3079;4270;1;332
;1;245;4271;1;2305;4271;1;333
;1;210;4272;1;2158;4272;1;333
;1;223;4273;1;2135;4273;1;324
;1;173;4274;1;2788;4274;1;321
;1;250;4275;1;1851;4275;1;411
;1;234;4276;1;2702;4276;1;332
